	Temperature	Light	CO2	HumidityRatio	Occupancy	day	hour	Disagio	Grande disagio	Pericolo
2141	20.356666666666698	0.0	432.666666666667	0.00275176823262922	0	6	5	0	1	0
2142	20.34	0.0	431.5	0.0027390630519246602	0	6	5	0	1	0
2143	20.29	0.0	428.0	0.00275195710045601	0	6	5	0	1	0
2144	20.29	0.0	425.5	0.00275195710045601	0	6	5	0	1	0
2145	20.29	0.0	430.5	0.00275195710045601	0	6	5	0	1	0
2146	20.29	0.0	432.0	0.00275859285910685	0	6	5	0	1	0
2147	20.29	0.0	433.0	0.00274532148276465	0	6	5	0	1	0
2148	20.29	0.0	435.5	0.00275195710045601	0	6	5	0	1	0
2149	20.29	0.0	431.5	0.00275859285910685	0	6	5	0	1	0
2150	20.29	0.0	432.75	0.0027552749621612103	0	6	5	0	1	0
2151	20.29	0.0	437.0	0.00274532148276465	0	6	5	0	1	0
2152	20.29	0.0	433.5	0.00274532148276465	0	6	5	0	1	0
2153	20.29	0.0	434.0	0.00274532148276465	0	6	5	0	1	0
2154	20.245	0.0	438.5	0.0027369265480493	0	6	5	0	1	0
2155	20.29	0.0	436.5	0.00275859285910685	0	6	5	0	1	0
2156	20.29	0.0	437.0	0.00275859285910685	0	6	5	0	1	0
2157	20.29	0.0	436.0	0.00275859285910685	0	6	5	0	1	0
2158	20.29	0.0	441.0	0.00275859285910685	0	6	5	0	1	0
2159	20.29	0.0	440.0	0.00275859285910685	0	6	5	0	1	0
2160	20.29	0.0	437.0	0.00275195710045601	0	6	5	0	1	0
2161	20.29	0.0	438.5	0.00275859285910685	0	6	5	0	1	0
2162	20.29	0.0	433.0	0.00276596608960277	0	6	5	0	1	0
2163	20.245	0.0	434.0	0.00275163119787626	0	6	5	0	1	0
2164	20.29	0.0	437.0	0.0027541690043439	0	6	5	0	1	0
2165	20.29	0.0	435.0	0.00275859285910685	0	6	5	0	1	0
2166	20.29	0.0	434.0	0.00275859285910685	0	6	5	0	1	0
2167	20.29	0.0	437.0	0.00275859285910685	0	6	5	0	1	0
2168	20.29	0.0	434.5	0.00275195710045601	0	6	5	0	1	0
2169	20.29	0.0	439.0	0.00275195710045601	0	6	6	0	1	0
2170	20.29	0.0	433.0	0.00275859285910685	0	6	6	0	1	0
2171	20.29	0.0	434.0	0.00274532148276465	0	6	6	0	1	0
2172	20.245	0.0	433.0	0.00274427878643669	0	6	6	0	1	0
2173	20.245	0.0	432.5	0.00274427878643669	0	6	6	0	1	0
2174	20.245	0.0	433.0	0.00274427878643669	0	6	6	0	1	0
2175	20.2	0.0	433.0	0.00273661933319912	0	6	6	0	1	0
2176	20.245	0.0	432.0	0.00275824851613654	0	6	6	0	1	0
2177	20.2	0.0	434.0	0.00274321794569799	0	6	6	0	1	0
2178	20.29	0.0	433.0	0.00275859285910685	0	6	6	0	1	0
2179	20.245	0.0	430.5	0.00274427878643669	0	6	6	0	1	0
2180	20.29	0.0	433.0	0.00275859285910685	0	6	6	0	1	0
2181	20.29	0.0	434.0	0.00275195710045601	0	6	6	0	1	0
2182	20.29	0.0	430.0	0.00276596608960277	0	6	6	0	1	0
2183	20.29	0.0	431.333333333333	0.00275859285910685	0	6	6	0	1	0
2184	20.29	0.0	439.0	0.00274532148276465	0	6	6	0	1	0
2185	20.29	0.0	439.0	0.00275859285910685	0	6	6	0	1	0
2186	20.29	0.0	442.0	0.0027497452122302803	0	6	6	0	1	0
2187	20.2	0.0	432.0	0.00273002086008945	0	6	6	0	1	0
2188	20.23	0.0	427.5	0.00273951991475475	0	6	6	0	1	0
2189	20.29	0.0	433.0	0.00275195710045601	0	6	6	0	1	0
2190	20.29	0.0	437.0	0.00273057617031989	0	6	6	0	1	0
2191	20.29	0.0	432.0	0.00274532148276465	0	6	6	0	1	0
2192	20.2	0.0	426.0	0.00273002086008945	0	6	6	0	1	0
2193	20.29	0.0	431.0	0.00274532148276465	0	6	6	0	1	0
2194	20.29	0.0	433.333333333333	0.00274532148276465	0	6	6	0	1	0
2195	20.29	0.0	429.25	0.0027416350893984397	0	6	6	0	1	0
2196	20.26	0.0	433.333333333333	0.0027304009979612	0	6	6	0	1	0
2197	20.245	0.0	430.5	0.00273030968145523	0	6	6	0	1	0
2198	20.29	0.0	430.0	0.00274532148276465	0	6	6	0	1	0
2199	20.29	0.0	433.5	0.00274532148276465	0	6	6	0	1	0
2200	20.29	0.0	432.5	0.00273057617031989	0	6	6	0	1	0
2201	20.29	0.0	432.0	0.00274532148276465	0	6	6	0	1	0
2202	20.29	0.0	434.0	0.00274532148276465	0	6	6	0	1	0
2203	20.29	0.0	429.0	0.00273057617031989	0	6	6	0	1	0
2204	20.29	0.0	438.0	0.00273794873953609	0	6	6	0	1	0
2205	20.29	0.0	439.0	0.00274532148276465	0	6	6	0	1	0
2206	20.29	0.0	433.0	0.00274532148276465	0	6	6	0	1	0
2207	20.29	0.0	433.5	0.00273794873953609	0	6	6	0	1	0
2208	20.29	0.0	431.0	0.00273057617031989	0	6	6	0	1	0
2209	20.323333333333302	0.0	432.666666666667	0.00273130634237627	0	6	6	0	1	0
2210	20.39	0.0	434.0	0.0027475731380385	0	6	6	0	1	0
2211	20.39	0.0	434.0	0.0027475731380385	0	6	6	0	1	0
2212	20.39	0.0	436.5	0.0027475731380385	0	6	6	0	1	0
2213	20.39	0.0	432.666666666667	0.0027475731380385	0	6	6	0	1	0
2214	20.39	0.0	429.75	0.0027475731380385	0	6	6	0	1	0
2215	20.39	0.0	428.5	0.0027327363396011	0	6	6	0	1	0
2216	20.39	0.0	434.0	0.0027475731380385	0	6	6	0	1	0
2217	20.29	0.0	435.5	0.00273057617031989	0	6	6	0	1	0
2218	20.29	0.0	432.0	0.0026996132796876697	0	6	6	0	1	0
2219	20.245	0.0	433.0	0.00272295777185017	0	6	6	0	1	0
2220	20.29	0.0	434.0	0.00274532148276465	0	6	6	0	1	0
2221	20.29	0.0	433.5	0.00273794873953609	0	6	6	0	1	0
2222	20.2	0.0	432.0	0.00271535808553788	0	6	6	0	1	0
2223	20.2	0.0	431.0	0.00271535808553788	0	6	6	0	1	0
2224	20.2	0.0	435.0	0.00271535808553788	0	6	6	0	1	0
2225	20.2	0.0	438.0	0.00271535808553788	0	6	6	0	1	0
2226	20.2	0.0	432.0	0.00271535808553788	0	6	6	0	1	0
2227	20.1	0.0	430.0	0.00269853668924176	0	6	6	1	0	0
2228	20.2	0.0	428.5	0.00271535808553788	0	6	6	0	1	0
2229	20.2	0.0	432.666666666667	0.00271535808553788	0	6	7	0	1	0
2230	20.2	0.0	432.0	0.00271535808553788	0	6	7	0	1	0
2231	20.2	0.0	430.0	0.00271535808553788	0	6	7	0	1	0
2232	20.2	0.0	431.333333333333	0.00271535808553788	0	6	7	0	1	0
2233	20.2	0.0	432.666666666667	0.00271535808553788	0	6	7	0	1	0
2234	20.2	0.0	434.0	0.00271535808553788	0	6	7	0	1	0
2235	20.2	0.0	429.0	0.00271535808553788	0	6	7	0	1	0
2236	20.2	0.0	429.0	0.00271535808553788	0	6	7	0	1	0
2237	20.2	0.0	433.0	0.00271535808553788	0	6	7	0	1	0
2238	20.2	0.0	436.0	0.00271535808553788	0	6	7	0	1	0
2239	20.2	0.0	440.0	0.00271535808553788	0	6	7	0	1	0
2240	20.2	0.0	436.0	0.00271535808553788	0	6	7	0	1	0
2241	20.2	0.0	435.0	0.00271535808553788	0	6	7	0	1	0
2242	20.2	0.0	430.0	0.00271047064697228	0	6	7	0	1	0
2243	20.2	0.0	425.5	0.00271535808553788	0	6	7	0	1	0
2244	20.2	0.0	432.0	0.00271535808553788	0	6	7	0	1	0
2245	20.245	0.0	439.5	0.00272295777185017	0	6	7	0	1	0
2246	20.29	0.0	434.0	0.00273057617031989	0	6	7	0	1	0
2247	20.29	0.0	442.0	0.0027158315538998896	0	6	7	0	1	0
2248	20.29	0.0	439.0	0.0027158315538998896	0	6	7	0	1	0
2249	20.29	0.0	436.666666666667	0.00272566122084624	0	6	7	0	1	0
2250	20.29	0.0	439.0	0.0027158315538998896	0	6	7	0	1	0
2251	20.29	0.0	436.0	0.0027158315538998896	0	6	7	0	1	0
2252	20.29	0.0	435.0	0.0027158315538998896	0	6	7	0	1	0
2253	20.29	0.0	439.0	0.00272320377510987	0	6	7	0	1	0
2254	20.29	0.0	433.0	0.0027158315538998896	0	6	7	0	1	0
2255	20.29	0.0	435.0	0.0027158315538998896	0	6	7	0	1	0
2256	20.29	0.0	436.0	0.0027158315538998896	0	6	7	0	1	0
2257	20.245	0.0	438.0	0.00270825447173734	0	6	7	0	1	0
2258	20.245	0.0	439.0	0.00271560603527957	0	6	7	0	1	0
2259	20.2	0.0	436.5	0.00270069599925773	0	6	7	1	0	0
2260	20.2	0.0	432.666666666667	0.00270069599925773	0	6	7	1	0	0
2261	20.2	0.0	427.5	0.00270069599925773	0	6	7	1	0	0
2262	20.2	0.0	427.0	0.00270069599925773	0	6	7	1	0	0
2263	20.245	0.0	432.0	0.00271560603527957	0	6	7	0	1	0
2264	20.245	0.0	438.0	0.00271560603527957	0	6	7	0	1	0
2265	20.2	0.0	436.0	0.00270069599925773	0	6	7	1	0	0
2266	20.2	0.0	434.0	0.00270069599925773	0	6	7	1	0	0
2267	20.2	0.0	435.0	0.00271535808553788	0	6	7	0	1	0
2268	20.2	0.0	435.0	0.00271535808553788	0	6	7	0	1	0
2269	20.2	260.33333333333303	434.0	0.00271535808553788	0	6	7	0	1	0
2270	20.2	401.333333333333	439.0	0.00271535808553788	1	6	7	0	1	0
2271	20.175	433.0	437.5	0.002711144108566	0	6	7	0	1	0
2272	20.175	422.5	440.75	0.0027221239842656893	0	6	7	0	1	0
2273	20.2	419.0	442.0	0.00273002086008945	0	6	7	0	1	0
2274	20.175	419.0	448.5	0.00272578402860229	0	6	7	0	1	0
2275	20.1	419.0	451.0	0.00271966565200899	0	6	7	0	1	0
2276	20.15	419.0	457.25	0.0027215529850720893	1	6	7	0	1	0
2277	20.1333333333333	409.0	458.666666666667	0.00271873550156601	0	6	7	0	1	0
2278	20.175	411.0	456.0	0.00272907810517298	0	6	7	0	1	0
2279	20.125	411.0	458.0	0.00274140981774534	1	6	7	0	1	0
2280	20.15	411.0	460.0	0.00274932735405506	1	6	7	0	1	0
2281	20.2	411.0	459.75	0.0027578820280988	1	6	7	0	1	0
2282	20.2	411.0	464.0	0.0027813459918572	1	6	7	0	1	0
2283	20.2225	407.5	463.5	0.00278523619589936	1	6	7	0	1	0
2284	20.2675	400.0	470.25	0.00281770037038195	1	6	7	0	1	0
2285	20.29	400.0	483.5	0.0028223770615393	1	6	7	0	1	0
2286	20.315	413.0	488.666666666667	0.0028300846032122307	1	6	7	0	1	0
2287	20.39	412.2	496.25	0.0028395770200001108	1	6	7	0	1	0
2288	20.39	409.0	496.25	0.00284551368485454	1	6	7	0	1	0
2289	20.4175	411.0	497.0	0.00285483231239523	1	6	7	0	1	0
2290	20.426666666666698	413.0	504.0	0.00283761363273738	1	6	8	0	1	0
2291	20.4725	411.0	503.25	0.00283586956883607	1	6	8	0	1	0
2292	20.525	411.0	509.25	0.00287766626550865	1	6	8	0	1	0
2293	20.5	405.0	515.0	0.00286237602768121	1	6	8	0	1	0
2294	20.5666666666667	409.0	515.333333333333	0.00286784928706544	1	6	8	0	1	0
2295	20.625	405.0	524.5	0.00291098840715561	1	6	8	0	1	0
2296	20.65	408.5	531.0	0.00292379571401485	1	6	8	0	1	0
2297	20.7	418.333333333333	530.333333333333	0.0029370221963941397	1	6	8	0	1	0
2298	20.7	419.0	533.666666666667	0.0029370221963941397	1	6	8	0	1	0
2299	20.7	419.0	535.75	0.00294837198145542	1	6	8	0	1	0
2300	20.7225	419.0	546.25	0.0029562696644912802	1	6	8	0	1	0
2301	20.7	419.0	547.0	0.0029420664944147397	1	6	8	0	1	0
2302	20.79	419.0	546.25	0.00294924006107571	1	6	8	0	1	0
2303	20.79	419.0	551.25	0.00295342489640642	1	6	8	0	1	0
2304	20.79	419.0	560.0	0.00295849749921988	1	6	8	0	1	0
2305	20.79	419.0	564.0	0.00295722934079657	1	6	8	0	1	0
2306	20.815	419.0	568.75	0.0029770477506228603	1	6	8	0	1	0
2307	20.79	419.0	572.0	0.00297371580175007	1	6	8	0	1	0
2308	20.84	419.0	573.0	0.00298547070121526	1	6	8	0	1	0
2309	20.89	419.0	575.25	0.00300543400748227	1	6	8	0	1	0
2310	20.865	419.0	579.5	0.0029900893400426893	1	6	8	0	1	0
2311	20.89	426.0	583.5	0.00298705753405412	1	6	8	0	1	0
2312	20.89	423.666666666667	585.333333333333	0.0029921620016105893	1	6	8	0	1	0
2313	20.89	426.0	587.5	0.0030023711868664396	1	6	8	0	1	0
2314	20.89	422.5	591.5	0.0029947142666563	1	6	8	0	1	0
2315	20.89	426.0	594.0	0.0030023711868664396	1	6	8	0	1	0
2316	20.89	419.0	597.5	0.00299088587690465	1	6	8	0	1	0
2317	20.89	428.333333333333	595.333333333333	0.0029921620016105893	1	6	8	0	1	0
2318	20.865	429.5	590.75	0.00299391183587688	1	6	8	0	1	0
2319	20.865	429.5	589.75	0.00300423280818658	1	6	8	0	1	0
2320	20.823333333333302	433.0	591.0	0.0029849368348218697	1	6	8	0	1	0
2321	20.84	433.0	589.5	0.0029923405484988	1	6	8	0	1	0
2322	20.89	433.0	595.75	0.0030058168621699397	1	6	8	0	1	0
2323	20.865	433.0	596.75	0.00300117470678015	1	6	8	0	1	0
2324	20.856666666666698	433.0	598.666666666667	0.00300535972133214	1	6	8	0	1	0
2325	20.865	433.0	605.5	0.00300805547702872	1	6	8	0	1	0
2326	20.84	433.0	609.0	0.00299997388927963	1	6	8	0	1	0
2327	20.84	433.0	614.0	0.00299997388927963	1	6	8	0	1	0
2328	20.84	433.0	614.75	0.00299997388927963	1	6	8	0	1	0
2329	20.89	433.0	621.0	0.00301615411603875	1	6	8	0	1	0
2330	20.865	433.0	620.25	0.00300805547702872	1	6	8	0	1	0
2331	20.865	433.0	617.5	0.00300805547702872	1	6	8	0	1	0
2332	20.865	433.0	621.25	0.00300805547702872	1	6	8	0	1	0
2333	20.89	433.0	616.666666666667	0.00301615411603875	1	6	8	0	1	0
2334	20.865	433.0	620.0	0.00300805547702872	1	6	8	0	1	0
2335	20.856666666666698	433.0	628.333333333333	0.00300535972133214	1	6	8	0	1	0
2336	20.84	433.0	635.25	0.00300340895346376	1	6	8	0	1	0
2337	20.865	433.0	636.5	0.00300805547702872	1	6	8	0	1	0
2338	20.89	433.0	635.5	0.00301615411603875	1	6	8	0	1	0
2339	20.89	433.0	635.75	0.00301615411603875	1	6	8	0	1	0
2340	20.865	433.0	637.5	0.00300805547702872	1	6	8	0	1	0
2341	20.84	433.0	629.75	0.00299997388927963	1	6	8	0	1	0
2342	20.865	433.0	637.25	0.00300805547702872	1	6	8	0	1	0
2343	20.89	433.0	647.333333333333	0.00301615411603875	1	6	8	0	1	0
2344	20.865	433.0	646.0	0.00300805547702872	1	6	8	0	1	0
2345	20.823333333333302	433.0	642.666666666667	0.00299459562233365	1	6	8	0	1	0
2346	20.856666666666698	433.0	648.0	0.003010454028918	1	6	8	0	1	0
2347	20.89	433.0	655.0	0.00301615411603875	1	6	8	0	1	0
2348	20.9175	433.0	650.5	0.0030212854568588	1	6	8	0	1	0
2349	20.926666666666698	433.0	643.666666666667	0.00302299761050479	1	6	9	0	1	0
2350	20.9175	433.0	642.0	0.0030212854568588	1	6	9	0	1	0
2351	20.963333333333303	433.0	639.333333333333	0.00302985476836808	1	6	9	0	1	0
2352	20.89	436.5	648.0	0.00301615411603875	1	6	9	0	1	0
2353	20.89	426.0	649.0	0.00301998281535946	1	6	9	0	1	0
2354	20.89	433.0	654.0	0.00301615411603875	1	6	9	0	1	0
2355	20.89	433.0	660.0	0.0030370849116947607	1	6	9	0	1	0
2356	20.89	442.333333333333	677.333333333333	0.0030687390217368896	1	6	9	0	1	0
2357	20.89	435.8	698.2	0.0031025409819481604	1	6	9	0	1	0
2358	20.89	447.0	709.25	0.00312069444972632	1	6	9	0	1	0
2359	20.926666666666698	442.333333333333	712.0	0.00311510890191837	1	6	9	0	1	0
2360	20.945	443.5	710.0	0.00313554997033061	1	6	9	0	1	0
2361	20.945	447.0	708.0	0.00312709522572479	1	6	9	0	1	0
2362	20.945	447.0	707.5	0.00314323630024997	1	6	9	0	1	0
2363	20.945	447.0	725.75	0.00316591207479449	1	6	9	0	1	0
2364	20.9725	438.0	733.25	0.0031820775645096397	1	6	9	0	1	0
2365	21.0	441.0	735.333333333333	0.00319096030254309	1	6	9	0	1	0
2366	21.0	438.0	740.75	0.00319481714505113	1	6	9	0	1	0
2367	21.0	438.0	744.25	0.0032025309728276	1	6	9	0	1	0
2368	21.0	438.0	757.0	0.00319096030254309	1	6	9	0	1	0
2369	21.0	440.0	759.0	0.00319096030254309	1	6	9	0	1	0
2370	21.0	437.25	752.25	0.00319481714505113	1	6	9	0	1	0
2371	21.0	438.0	754.5	0.0032025309728276	1	6	9	0	1	0
2372	21.025	440.25	758.5	0.0032198427219913396	1	6	9	0	1	0
2373	21.05	436.5	764.0	0.00323333086438862	1	6	9	0	1	0
2374	21.05	441.0	765.25	0.0032410693854701108	1	6	9	0	1	0
2375	21.1	436.5	769.75	0.0032666179277636	1	6	9	0	1	0
2376	21.1	444.0	780.25	0.00328136808595491	1	6	9	0	1	0
2377	21.1	444.0	786.0	0.00328835524589222	1	6	9	0	1	0
2378	21.1	444.0	783.25	0.00327787456454339	1	6	9	0	1	0
2379	21.1	444.0	787.0	0.0032848616464043	1	6	9	0	1	0
2380	21.1	444.0	787.666666666667	0.0032743810821691	1	6	9	0	1	0
2381	21.1	448.0	786.75	0.0032743810821691	1	6	9	0	1	0
2382	21.1	444.0	782.5	0.0032743810821691	1	6	9	0	1	0
2383	21.1	454.75	779.75	0.00325885496612408	1	6	9	0	1	0
2384	21.1	454.75	777.5	0.00325109219724338	1	6	9	0	1	0
2385	21.1	460.0	779.333333333333	0.00325885496612408	1	6	9	0	1	0
2386	21.175	449.5	782.75	0.00327007705069215	1	6	9	0	1	0
2387	21.15	449.5	787.5	0.0032611422897746802	1	6	9	0	1	0
2388	21.2	454.75	777.0	0.00327512524260638	1	6	9	0	1	0
2389	21.2	449.333333333333	789.666666666667	0.00327382339860608	1	6	9	0	1	0
2390	21.175	460.0	805.25	0.00327007705069215	1	6	9	0	1	0
2391	21.2	456.0	801.25	0.00326301830262213	1	6	9	0	1	0
2392	21.2	460.0	796.0	0.00326340884175517	1	6	9	0	1	0
2393	21.2225	449.5	793.25	0.0032718525916501607	1	6	9	0	1	0
2394	21.29	453.0	788.333333333333	0.00327581372742662	1	6	9	0	1	0
2395	21.2675	460.0	794.5	0.00327702411140154	1	6	9	0	1	0
2396	21.29	460.0	797.5	0.00328157363527027	1	6	9	0	1	0
2397	21.323333333333302	460.0	810.0	0.00329357109246129	1	6	9	0	1	0
2398	21.29	450.75	812.5	0.00328157363527027	1	6	9	0	1	0
2399	21.29	454.666666666667	813.666666666667	0.0032868100072148397	1	6	9	0	1	0
2400	21.315	444.0	809.25	0.00328230854413818	1	6	9	0	1	0
2401	21.29	444.0	812.333333333333	0.00328157363527027	1	6	9	0	1	0
2402	21.29	454.666666666667	807.666666666667	0.0032868100072148397	1	6	9	0	1	0
2403	21.315	460.0	810.5	0.0032866351830872	1	6	9	0	1	0
2404	21.34	452.0	811.5	0.00329170360317058	1	6	9	0	1	0
2405	21.325	456.0	808.0	0.00328519826458598	1	6	9	0	1	0
2406	21.31	460.0	804.5	0.0032787018749781	1	6	9	0	1	0
2407	21.323333333333302	460.0	797.333333333333	0.00326628661412406	1	6	9	0	1	0
2408	21.356666666666698	460.0	796.333333333333	0.00328351897769845	1	6	9	0	1	0
2409	21.39	449.5	798.5	0.00328052289186158	1	6	10	0	1	0
2410	21.39	460.0	796.0	0.00326866896536751	1	6	10	0	1	0
2411	21.34	449.5	801.25	0.00329091571756336	1	6	10	0	1	0
2412	21.34	449.5	811.0	0.0033074617322846	1	6	10	0	1	0
2413	21.29	460.0	821.5	0.00332006301583508	1	6	10	0	1	0
2414	21.34	455.5	830.25	0.0033338583779915104	1	6	10	0	1	0
2415	21.29	457.0	835.0	0.00332713300899553	1	6	10	0	1	0
2416	21.34	449.5	831.0	0.0033232206556675697	1	6	10	0	1	0
2417	21.315	454.75	834.75	0.00333226520275809	1	6	10	0	1	0
2418	21.29	460.0	837.0	0.00332713300899553	1	6	10	0	1	0
2419	21.315	460.0	841.0	0.00333226520275809	1	6	10	0	1	0
2420	21.315	460.0	844.5	0.00332872470430793	1	6	10	0	1	0
2421	21.39	460.0	847.0	0.0033556081982923803	1	6	10	0	1	0
2422	21.39	454.75	842.5	0.0033441466432948	1	6	10	0	1	0
2423	21.39	453.0	841.0	0.0033334759180324892	1	6	10	0	1	0
2424	21.39	449.5	839.5	0.0033409849089552	1	6	10	0	1	0
2425	21.365	454.75	844.5	0.00334689126491045	1	6	10	0	1	0
2426	21.39	457.0	847.0	0.0033334759180324892	1	6	10	0	1	0
2427	21.39	454.0	847.75	0.0033441466432948	1	6	10	0	1	0
2428	21.323333333333302	464.0	843.333333333333	0.00332453136508391	1	6	10	0	1	0
2429	21.365	461.5	847.25	0.0033464966480141	1	6	10	0	1	0
2430	21.39	449.5	848.5	0.0033556081982923803	1	6	10	0	1	0
2431	21.34	449.5	848.5	0.00336183337511146	1	6	10	0	1	0
2432	21.39	454.0	854.25	0.00336351296377594	1	6	10	0	1	0
2433	21.34	455.5	848.25	0.00331494712185242	1	6	10	0	1	0
2434	21.356666666666698	468.0	844.333333333333	0.00332663598556098	1	6	10	0	1	0
2435	21.29	454.0	836.5	0.0033129931825405107	1	6	10	0	1	0
2436	21.323333333333302	454.0	838.0	0.00331980841346625	1	6	10	0	1	0
2437	21.315	469.0	841.5	0.003306302478428	1	6	10	0	1	0
2438	21.34	469.0	832.0	0.00329170360317058	1	6	10	0	1	0
2439	21.315	469.0	825.0	0.00326539589365197	1	6	10	0	1	0
2440	21.315	465.25	824.0	0.0032736554458653896	1	6	10	0	1	0
2441	21.29	475.25	826.75	0.0033090655664527197	1	6	10	0	1	0
2442	21.29	464.0	824.0	0.00329728301421794	1	6	10	0	1	0
2443	21.29	459.0	827.5	0.0033129931825405107	1	6	10	0	1	0
2444	21.29	468.2	843.5	0.00331864903638707	1	6	10	0	1	0
2445	21.365	474.0	845.6	0.0033236097201333	1	6	10	0	1	0
2446	21.39	492.333333333333	837.333333333333	0.00326866896536751	1	6	10	0	1	0
2447	21.323333333333302	474.0	825.666666666667	0.0032988183805212896	1	6	10	0	1	0
2448	21.39	480.25	831.75	0.00329711914406046	1	6	10	0	1	0
2449	21.4725	504.0	832.25	0.00332622797144664	1	6	10	0	1	0
2450	21.5	539.5	843.0	0.00334021979127877	1	6	10	0	1	0
2451	21.5	509.0	839.0	0.00328054259828353	1	6	10	0	1	0
2452	21.5	528.5	832.5	0.00329884239319777	1	6	10	0	1	0
2453	21.6	499.0	840.0	0.0033484275623468602	1	6	10	0	1	0
2454	21.65	497.75	850.0	0.00334187449611367	1	6	10	0	1	0
2455	21.675	500.25	853.75	0.0033763756804593	1	6	10	0	1	0
2456	21.7	489.0	852.0	0.00336545572585474	1	6	10	0	1	0
2457	21.7	490.25	856.25	0.0033610247671086	1	6	10	0	1	0
2458	21.7	494.0	854.5	0.00335659387115217	1	6	10	0	1	0
2459	21.7	485.666666666667	854.0	0.0033477322676030803	1	6	10	0	1	0
2460	21.7	481.5	850.75	0.0033356486674956	1	6	10	0	1	0
2461	21.7	484.0	844.5	0.00334813506231597	1	6	10	0	1	0
2462	21.7	482.75	850.75	0.0033775404779471893	1	6	10	0	1	0
2463	21.73	477.333333333333	861.0	0.0033539105471679397	1	6	10	0	1	0
2464	21.73	477.333333333333	865.0	0.0033603672826684303	1	6	10	0	1	0
2465	21.7675	485.25	860.75	0.0033462777347408107	1	6	10	0	1	0
2466	21.754	485.25	853.25	0.00335983033431899	1	6	10	0	1	0
2467	21.73	482.75	849.75	0.00332324287422974	1	6	10	0	1	0
2468	21.79	464.0	844.5	0.00337520823685561	1	6	10	0	1	0
2469	21.7225	479.0	846.75	0.0033491382148791693	1	6	10	0	1	0
2470	21.745	476.75	852.5	0.0033299422525362	1	6	11	0	1	0
2471	21.7	476.0	851.0	0.00333162090456645	1	6	11	0	1	0
2472	21.7	480.0	854.75	0.00332799596229192	1	6	11	0	1	0
2473	21.73	479.0	852.666666666667	0.00332808493840404	1	6	11	0	1	0
2474	21.7225	479.0	848.25	0.00332171157107602	1	6	11	0	1	0
2475	21.7225	485.25	848.0	0.00332171157107602	1	6	11	0	1	0
2476	21.7	489.0	846.0	0.00330101160183458	1	6	11	0	1	0
2477	21.7	489.0	844.5	0.0033243710620435	1	6	11	0	1	0
2478	21.7675	471.5	846.75	0.00334587327716802	1	6	11	0	1	0
2479	21.76	471.0	849.0	0.00333422534811644	1	6	11	0	1	0
2480	21.79	487.75	837.0	0.0033112166120506104	1	6	11	0	1	0
2481	21.79	467.666666666667	830.333333333333	0.00330311734014026	1	6	11	0	1	0
2482	21.79	469.25	829.5	0.0033274157853251	1	6	11	0	1	0
2483	21.73	462.333333333333	830.666666666667	0.0033017234962236	1	6	11	0	1	0
2484	21.79	462.75	834.25	0.00331931609377617	1	6	11	0	1	0
2485	21.79	462.75	833.5	0.0033229609290070608	1	6	11	0	1	0
2486	21.79	472.333333333333	827.666666666667	0.00330311734014026	1	6	11	0	1	0
2487	21.79	485.0	821.25	0.00333195170424639	1	6	11	0	1	0
2488	21.745	479.0	822.333333333333	0.0032939989113740104	1	6	11	0	1	0
2489	21.745	471.5	821.75	0.0033101527107803398	1	6	11	0	1	0
2490	21.7	464.0	826.0	0.00331175136679585	1	6	11	0	1	0
2491	21.7225	475.25	829.5	0.0033136453689721107	1	6	11	0	1	0
2492	21.7	479.0	832.0	0.00330101160183458	1	6	11	0	1	0
2493	21.7	464.0	823.0	0.00330101160183458	1	6	11	0	1	0
2494	21.7	469.0	824.0	0.00330101160183458	1	6	11	0	1	0
2495	21.7	467.75	825.25	0.00330101160183458	1	6	11	0	1	0
2496	21.7	481.5	830.75	0.00330503897046288	1	6	11	0	1	0
2497	21.7	479.0	831.0	0.00328490264608514	1	6	11	0	1	0
2498	21.7225	479.0	826.0	0.00330557937496198	1	6	11	0	1	0
2499	21.76	490.666666666667	818.333333333333	0.00330242542044239	1	6	11	0	1	0
2500	21.7225	502.75	815.75	0.00329348077410498	1	6	11	0	1	0
2501	21.7225	490.25	816.0	0.0032894480111908104	0	6	11	0	1	0
2502	21.7	479.0	813.25	0.00328490264608514	0	6	11	0	1	0
2503	21.7	474.0	806.0	0.00326718375337819	0	6	11	0	1	0
2504	21.7	492.75	804.5	0.00328892980720994	0	6	11	0	1	0
2505	21.7	507.0	801.0	0.00327845929618166	1	6	11	0	1	0
2506	21.7	484.0	796.0	0.00329698428508366	1	6	11	0	1	0
2507	21.7	467.75	801.0	0.0032756403723559107	1	6	11	0	1	0
2508	21.7	464.0	803.0	0.00326718375337819	1	6	11	0	1	0
2509	21.7	469.0	795.666666666667	0.00326718375337819	1	6	11	0	1	0
2510	21.7	464.0	794.0	0.00327161338240943	1	6	11	0	1	0
2511	21.7	471.0	787.0	0.00328490264608514	1	6	11	0	1	0
2512	21.7	462.75	787.0	0.00326718375337819	1	6	11	0	1	0
2513	21.7	481.5	788.0	0.00326718375337819	1	6	11	0	1	0
2514	21.7	479.0	786.5	0.00326718375337819	1	6	11	0	1	0
2515	21.7	469.25	788.25	0.00326718375337819	1	6	11	0	1	0
2516	21.7	469.0	788.333333333333	0.00326718375337819	1	6	11	0	1	0
2517	21.7	469.0	781.0	0.00326718375337819	1	6	11	0	1	0
